频道名,地址,来源,图标,检测时间,分组,视频编码,分辨率,帧率,音频,相似度,匹配信息,匹配值,轮回相似度,输出顺序
Tele Maroc,https://raw.githubusercontent.com/ipstreet312/freeiptv/refs/heads/master/ressources/wld/tlma.m3u8,网络源,https://freebox.cdn.scw.iliad.fr/medium_Tele_Maroc_900x800_ffdee4d2e4.png,1.966,待确认分组,h264,1280x720,25.0,有音频,0.6198,模糊匹配（>90%）,100.0,0.4583,未排序
Tvc Benin,https://live.tvcbenin.com/direct/729c37a1d3319ee21991227b1f84c687.sdp/playlist.m3u8,网络源,https://i.imgur.com/oUnEYl5.png,2.416,待确认分组,h264,940x560,30.0,有音频,0.5052,模糊匹配（>90%）,93.33333333333333,0.4948,未排序
Telepace 2,https://zkpywrbgdbeg-hls-live.mariatvcdn.it/teleradiopace2/254c9b5c52a73a94ef0f6169cbd05dc2.sdp/playlist.m3u8,网络源,https://i.imgur.com/qvcf6QC.png,1.839,待确认分组,h264,1920x1080,25.0,有音频,0.5938,模糊匹配（>90%）,100.0,0.5417,未排序
Tribe TV (720p),https://server.livelegitpro.in:9899/tribetv/tribetv/index.m3u8,网络源,,4.781,未分类,h264,1280x720,50.0,有音频,0.5208,未匹配,0.0,0.5781,未排序
Tv Padre Cicero,https://video01.logicahost.com.br/tvpadrecicero/tvpadrecicero/playlist.m3u8,网络源,https://i.imgur.com/Y7b29VG.png,5.15,待确认分组,h264,1280x720,59.94005994005994,有音频,0.5365,模糊匹配（>90%）,100.0,0.5208,未排序
Telenantes,https://raw.githubusercontent.com/Sibprod/streams/main/ressources/dm/py/hls/telenantes.m3u8,网络源,https://i.imgur.com/G1SCqNI.png,1.455,待确认分组,h264,320x184,25.0,有音频,0.5,模糊匹配（>90%）,100.0,0.5547,未排序
The Masked Singer (720p),https://aegis-cloudfront-1.tubi.video/af138c2c-c4f2-49f7-88d7-64eeabbad414/index.m3u8,网络源,,6.103,待标准化,h264,1024x576,29.97002997002997,有音频,0.5938,未匹配,0.0,0.513,未排序
Tnc Sports,https://streamer1.nexgen.bz:443/TNC_SPORTS/index.m3u8,网络源,https://i.imgur.com/jT2VFzA.jpeg,4.46,待确认分组,h264,1920x1080,29.97002997002997,有音频,0.5833,模糊匹配（>90%）,100.0,0.5104,未排序
Telemundo Corpus Christi,https://content.uplynk.com/channel/b6a96ed39d694ae1b738faa98cf7dd3f.m3u8,网络源,https://upload.wikimedia.org/wikipedia/commons/9/98/Telemundo_Corpus_Christi_logo.png,6.638,待确认分组,h264,640x360,30.0,有音频,0.526,模糊匹配（>90%）,100.0,0.8516,未排序
Tv Color Canal 36,https://video.compuwebecuador.com:3067/live/tvcolorlive.m3u8,网络源,https://i.imgur.com/QJW6khK.jpg,1.576,待确认分组,h264,1280x720,30.0,有音频,0.5625,模糊匹配（>90%）,100.0,0.4974,未排序
Totally Turtles,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5d6792bd6be2998ad0ccce30/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=1b215b52-4b81-11ef-a8ac-e146e4e7be02&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=5daca1df-3fee-4d6a-bb51-db90cf28ee93,网络源,https://i.imgur.com/1gIpagY.png,2.816,待确认分组,h264,426x240,30.0,有音频,0.5729,模糊匹配（>90%）,100.0,0.5573,未排序
Telerama,https://play.once.net.ec/telerama/live.tv/538.m3u8,网络源,https://i.imgur.com/whIRrjo.png,3.544,待确认分组,h264,720x480,29.97002997002997,有音频,0.5833,模糊匹配（>90%）,100.0,0.4635,未排序
Teletusciasabina 2000,http://ts2000tv.streaming.nextware.it:8081/ts2000tv/ts2000tv/playlist.m3u8,网络源,https://i.imgur.com/cfexNL9.png,1.923,待确认分组,h264,1024x576,25.0,有音频,0.5156,模糊匹配（>90%）,100.0,0.6302,未排序
The Jack Hanna Channel (1080p),https://aegis-cloudfront-1.tubi.video/cb66e7f1-039e-4e9d-82d9-0e2032e6803e/playlist.m3u8,网络源,,3.973,待标准化,h264,1920x1080,29.97002997002997,有音频,0.4896,未匹配,0.0,0.526,未排序
Tv Tabalong,https://5bf7b725107e5.streamlock.net/tvtabalong/tvtabalong/playlist.m3u8,网络源,https://i.imgur.com/2YhDH98.png,4.289,待确认分组,h264,1280x720,50.0,有音频,0.5208,模糊匹配（>90%）,100.0,0.4844,未排序
Tv Universidad,https://stratus.stream.cespi.unlp.edu.ar/hls/tvunlp.m3u8,网络源,https://i.imgur.com/0MXsQ25.png,5.676,待确认分组,h264,1280x720,59.94005994005994,有音频,0.5365,模糊匹配（>90%）,100.0,0.3724,未排序
Test My Ride,https://streams2.sofast.tv/sofastplayout/WiseM3U8_21/master.m3u8,网络源,,4.156,待标准化,h264,1920x1080,25.0,有音频,0.5938,未匹配,0.0,0.5807,未排序
TV Belle Amie (540p),http://92.60.238.10:1935/live/belleamie/playlist.m3u8,网络源,https://i.imgur.com/tOlN5Rz.png,2.833,待标准化,h264,960x540,25.0,有音频,0.5573,未匹配,0.0,0.5469,未排序
Tv Niksic,https://tv.rtv-niksic.me/hls/stream.m3u8,网络源,https://i.imgur.com/51fGwzn.png,3.078,待确认分组,h264,1280x720,60.0,有音频,0.5104,模糊匹配（>90%）,100.0,0.8594,未排序
The Price Is Right,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/643f035d5a0cd50008361534/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c2c4cd0-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=d06b772a-7763-4458-af84-caf22f5c8c15,网络源,https://upload.wikimedia.org/wikipedia/commons/5/57/ThePriceisRight20072022.png,3.237,待确认分组,h264,426x240,30.0,有音频,0.5312,模糊匹配（>90%）,100.0,0.5026,未排序
Teleganes,https://nlb2-live.emitstream.com/hls/5z6oj7ziwxzfnj78vg2m/master.m3u8,网络源,https://i.imgur.com/BXyplMX.png,3.086,待确认分组,h264,1280x720,30.0,有音频,0.5365,模糊匹配（>90%）,94.11764705882352,0.4948,未排序
Television Caribbean,https://live.kingdom-tv.com:3545/stream/play.m3u8,网络源,https://i.imgur.com/Ogw0COv.png,3.91,待确认分组,h264,1920x1080,29.97002997002997,有音频,0.6094,模糊匹配（>90%）,100.0,0.4922,未排序
Tv Centro Hd,https://cloud2.streaminglivehd.com:1936/8032/8032/playlist.m3u8,网络源,https://i.imgur.com/bcfmqHb.png,1.606,待确认分组,h264,1280x720,,有音频,0.5885,模糊匹配（>90%）,100.0,0.4609,未排序
TV45-3ABN Nicaragua (720p) [Not 24/7],https://hdbox.chunklistv.com/live?stream=3abn-nicaragua,网络源,https://i.imgur.com/sI0msrn.png,2.572,未分类,h264,1280x720,62.5,有音频,0.5417,未匹配,0.0,0.5651,未排序
Tv One,https://fl1.moveonjoy.com/TV_ONE/index.m3u8,网络源,https://i.imgur.com/tthm8Q5.png,1.46,待确认分组,h264,1280x720,59.94005994005994,有音频,0.5104,模糊匹配（>90%）,100.0,0.5885,未排序
Telemundo Accion,https://xumo-drct-ch835-ekq0p.fast.nbcuni.com/live/master.m3u8,网络源,,2.294,待标准化,h264,426x240,30.0,有音频,0.4896,未匹配,0.0,0.4062,未排序
Tv Vicosa,http://wz4.dnip.com.br/fratevitv/fratevitv.sdp/playlist.m3u8,网络源,https://i.imgur.com/TZF55f9.png,1.262,待确认分组,h264,854x480,29.97002997002997,有音频,0.5156,模糊匹配（>90%）,93.33333333333333,0.5391,未排序
Tiguerito Tv,https://ss2.tvrdomi.com:1936/tigueritostv/tigueritostv/playlist.m3u8,网络源,https://dominicanchannels.com/wp-content/uploads/tigueritos-tv.jpg,1.808,待确认分组,h264,1280x720,30.0,有音频,0.5885,模糊匹配（>90%）,100.0,0.5365,未排序
The Parliamentary Channel,https://zns-edge1.streamcomedia.cloud/abr_parliamentarychannel/abr-parliament_streams/playlist.m3u8,网络源,https://i.imgur.com/YjPJ8zZ.png,4.629,待确认分组,h264,1280x720,30.0,有音频,0.6146,模糊匹配（>90%）,100.0,0.6224,未排序
Telecibaohd,https://mlb.essastream.com:8081/telecibaotv/tracks-v1a1/mono.m3u8,网络源,https://i.imgur.com/IpInp05.png,1.43,待确认分组,h264,1920x1080,29.97002997002997,有音频,0.5417,模糊匹配（>90%）,100.0,0.4245,未排序
The Andy Griffith Show,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/62e9145ec07f2a00070e68dc/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=2c7c2967-35fc-11ef-a031-2b5d494037a2&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=fbed224a-3b63-4abd-b7a5-8676931b8711,网络源,https://i.imgur.com/1QpMJJT.png,2.979,待确认分组,h264,426x240,30.0,有音频,0.5417,模糊匹配（>90%）,100.0,0.6562,未排序
Today All Day,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5d695f7db53adf96b78e7ce3/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c2c73e2-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=4b9a9385-79d0-48ba-8524-7334c82add93,网络源,https://i.imgur.com/LhbQ8Mr.png,2.903,待确认分组,h264,426x240,30.0,有音频,0.5312,模糊匹配（>90%）,100.0,0.5286,未排序
Tv Land Sitcoms,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5c2d64ffbdf11b71587184b8/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c2c9af5-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=b42011ce-d42f-4692-bb1d-2fe02741437a,网络源,https://i.imgur.com/phHHs7l.png,1.701,待确认分组,h264,426x240,30.0,有音频,0.5625,模糊匹配（>90%）,100.0,0.5469,未排序
Tosh.0,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5dae084727c8af0009fe40a4/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c2c73e7-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=4c99b6b0-1ffa-4d78-9eeb-4c68d2978b86,网络源,https://i.imgur.com/sXkluxg.png,1.709,待确认分组,h264,426x240,30.0,有音频,0.5365,模糊匹配（>90%）,100.0,0.5938,未排序
Turismo Hd,https://live20.bozztv.com/giatvplayout7/giatv-208343/playlist.m3u8,网络源,https://gia.tv/streams/pptv/208343.jpg,1.207,待确认分组,h264,1920x800,24.416666666666668,有音频,0.5677,模糊匹配（>90%）,100.0,0.5312,未排序
Thanthi One,https://mumt02.tangotv.in/THANTHIONE/index.m3u8,网络源,https://jiotvimages.cdn.jio.com/dare_images/images/Thanti_One.png,8.987,待确认分组,h264,720x576,25.0,有音频,0.5677,模糊匹配（>90%）,100.0,0.4714,未排序
Telepace 3,https://932y4273djv8-hls-live.mariatvcdn.it/teleradiopace3/d2274c22e9ee09eb2eda01ed0496f8f5.sdp/playlist.m3u8,网络源,https://i.imgur.com/hE4i2ft.png,1.388,待确认分组,h264,1920x1080,25.0,有音频,0.6042,模糊匹配（>90%）,100.0,0.5495,未排序
Tiny House Nation,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/6540ff4f7312a40008297b59/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=2c7c7787-35fc-11ef-a031-2b5d494037a2&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=b64828a6-e38b-42b5-a91a-566c504d921c,网络源,https://i.imgur.com/ai1P06C.png,3.094,待确认分组,h264,426x240,30.0,有音频,0.5417,模糊匹配（>90%）,100.0,0.5573,未排序
Tele Variete,https://acwstream.com/hb/chaine30/playlist.m3u8,网络源,https://i.imgur.com/0J5MzTB.png,1.902,待确认分组,h264,1280x720,29.97002997002997,有音频,0.526,模糊匹配（>90%）,100.0,0.4531,未排序
TV1.KG,http://212.2.225.30:1935/live/site.stream/playlist.m3u8,网络源,https://i.imgur.com/Mti9t9C.png,4.58,待确认分组,h264,1920x1080,25.0,有音频,0.4948,模糊匹配（>90%）,100.0,0.4557,未排序
True History Channel,https://linear-188.frequency.stream/dist/xumo/188/hls/master/playlist.m3u8,网络源,,1.181,待标准化,h264,384x216,29.97002997002997,有音频,0.5312,未匹配,0.0,0.4948,未排序
TV9 Kannada,https://dyjmyiv3bp2ez.cloudfront.net/pub-iotv9kanmo6oiq/liveabr/playlist.m3u8,网络源,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_TV9_KANNADA/images/LOGO_HD/image.png,3.609,待确认分组,h264,640x360,25.0,有音频,0.5417,模糊匹配（>90%）,100.0,0.6432,未排序
Tv Ufg,http://flash.softhost.com.br:1935/ufg/tvufgweb/playlist.m3u8,网络源,https://i.imgur.com/Yp3dbJo.png,3.943,待确认分组,h264,1920x1080,29.97002997002997,有音频,0.526,模糊匹配（>90%）,100.0,0.0,未排序
Tnh,https://bozztv.com/dvrfl03/hdirect/hdirect-telecaraibes/index.m3u8,网络源,https://i.imgur.com/8nvCXzt.png,1.143,待确认分组,h264,1280x720,30.0,有音频,0.5573,模糊匹配（>90%）,100.0,0.5625,未排序
True History,https://linear-188.frequency.stream/dist/glewedtv/188/hls/master/playlist.m3u8,网络源,https://i.imgur.com/1BHDGXx.png,0.736,待确认分组,h264,384x216,29.97002997002997,有音频,0.6094,模糊匹配（>90%）,100.0,0.5234,未排序
Triton Poker,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/661827ffe8fba800086b217d/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c2c9af2-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=c337cedd-1f85-47bd-9251-abc6afd2a50a,网络源,,2.614,待标准化,h264,426x240,30.0,有音频,0.5208,未匹配,0.0,0.5,未排序
Tv West,https://stream.hydeinnovations.com/tvwest-flussonic/index.m3u8,网络源,https://i.imgur.com/EiJzkIz.png,10.893,待确认分组,h264,1280x720,25.0,有音频,0.4479,模糊匹配（>90%）,100.0,0.6042,未排序
The Hotel Inspector (1080p),https://amg00654-itv-amg00654c4-samsung-au-998.playouts.now.amagi.tv/playlist/amg00654-itvstudiosfast-hotelinspector-samsungau/playlist.m3u8,网络源,,5.178,待标准化,h264,1920x1080,25.0,有音频,0.5208,未匹配,0.0,0.4818,未排序
Tjc,https://cdn-shop-lc-01.akamaized.net/Content/HLS_HLS/Live/channel(TJCOTT)/index.m3u8,网络源,https://i.imgur.com/fk5rEje.png,3.404,待确认分组,h264,1920x1080,25.0,有音频,0.526,模糊匹配（>90%）,100.0,0.6094,未排序
Trace Latina,https://cdn-ue1-prod.tsv2.amagi.tv/linear/amg01131-tracetv-tracelatinait-samsungit/playlist.m3u8,网络源,https://i.imgur.com/CUVAi4u.png,6.988,待确认分组,h264,1920x1080,25.0,有音频,0.5521,模糊匹配（>90%）,100.0,0.4505,未排序
TV1,https://edge1.socialsmart.tv/tv1/bant1/playlist.m3u8,网络源,https://i.imgur.com/8CtrYVb.png,3.091,待确认分组,h264,1280x720,25.0,有音频,0.5365,模糊匹配（>90%）,100.0,0.4844,未排序
Tv Opoja,http://ip.opoja.tv:1935/tvopoja/tvopoja/playlist.m3u8,网络源,https://i.imgur.com/hxi4Qiq.png,2.012,待确认分组,h264,1920x1080,29.97002997002997,有音频,0.5,模糊匹配（>90%）,100.0,0.5312,未排序
TV Artequatre (576p),https://streaming007.gestec-video.com/hls/artequatreTVA.m3u8,网络源,https://i.imgur.com/aobkgrS.png,4.161,待标准化,h264,1920x1080,25.0,有音频,0.5469,未匹配,0.0,0.5,未排序
Tv Thathi,https://cdn-grupo-10049.ciclano.io:1443/grupo-10049/grupo-10049/playlist.m3u8,网络源,https://i.imgur.com/w9yKTxE.png,1.241,待确认分组,h264,1920x1080,29.97002997002997,有音频,0.599,模糊匹配（>90%）,100.0,0.5208,未排序
Three's Company,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/64ca723a2bc49300081a8966/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=2c7c7785-35fc-11ef-a031-2b5d494037a2&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=3b997b20-1713-4925-97ac-2a8fe6c85814,网络源,https://i.imgur.com/5bTwwpD.png,1.001,待确认分组,,,,无音频,0.5469,模糊匹配（>90%）,100.0,0.5755,未排序
Teledeporte,https://d1cctoeg0n48w5.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-mnixw9wn5ugmv/TeledeporteES.m3u8,网络源,https://i.ibb.co/0jxLdjnY/TDP.png,5.5,待确认分组,h264,1920x1080,25.0,有音频,0.5781,模糊匹配（>90%）,100.0,0.5339,未排序
Teleradyo,https://cdn-ue1-prod.tsv2.amagi.tv/linear/amg01006-abs-cbn-teleradyo-dash-abscbnono/index.mpd,网络源,https://i.imgur.com/fTYOu5k.png,4.751,待确认分组,h264,1920x1080,29.97002997002997,有音频,0.526,模糊匹配（>90%）,100.0,0.5807,未排序
Toonami Aftermath Movies (540p),http://api.toonamiaftermath.com:3000/movies/playlist.m3u8,网络源,,0.718,待标准化,h264,960x540,23.976023976023978,有音频,0.5365,未匹配,0.0,0.5938,未排序
Telenord 8,https://fox.hostlagarto.com:8081/telenord8/playlist.m3u8,网络源,https://i.imgur.com/1Ei0kB8.png,1.936,待确认分组,h264,1920x1080,30.0,有音频,0.5365,模糊匹配（>90%）,100.0,0.5677,未排序
Top Sci-Fi (1080p),https://amg00609-amg00609c5-rakuten-uk-3764.playouts.now.amagi.tv/master.m3u8,网络源,,6.762,未分类,h264,1920x1080,25.0,有音频,0.5625,未匹配,0.0,0.5417,未排序
Toonami Aftermath Radio (480p),http://api.toonamiaftermath.com:3000/radio/playlist.m3u8,网络源,,0.528,待标准化,h264,640x480,15.0,有音频,0.5469,未匹配,0.0,0.599,未排序
Tv Almassora,https://tvalmassora.com/hls/tvalmassora.m3u8,网络源,https://i.imgur.com/syeJXGh.png,11.64,待确认分组,h264,,,有音频,0.5156,模糊匹配（>90%）,100.0,0.4635,未排序
Transformers Tv,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/643683519b32b400094e0a40/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=bc868b97-4b91-11ef-8a44-83c5e90e038f&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=c718dccd-f55c-4d8e-b37d-b2e476a439be,网络源,,2.715,待确认分组,h264,426x240,30.0,有音频,0.5885,模糊匹配（>90%）,100.0,0.5677,未排序
TV7 Benevento,http://streaming.senecadot.com/live/flv:tv7.sdp/playlist.m3u8,网络源,https://i.imgur.com/VBhVaKB.png,6.534,待确认分组,h264,720x576,25.0,有音频,0.5521,模糊匹配（>90%）,100.0,0.4505,未排序
The Challenge,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/64f8a22a3efb510008245df0/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=2c7c5073-35fc-11ef-a031-2b5d494037a2&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=63985417-98be-4524-83cc-9a7c05387193,网络源,https://i.imgur.com/MIXPSvC.png,1.429,待确认分组,h264,640x360,30.0,有音频,0.6042,模糊匹配（>90%）,100.0,0.4635,未排序
Tv Direct 13,https://oqgdrog4d4rm-hls-live.5centscdn.com/tvdirect/f7b44cfafd5c52223d5498196c8a2e7b.sdp/playlist.m3u8,网络源,https://i.imgur.com/T2IbQqv.png,2.041,待确认分组,h264,1280x720,29.97002997002997,有音频,0.5521,模糊匹配（>90%）,100.0,0.6693,未排序
Tva,https://tvaktuellr.iptv-playoutcenter.de/tvaktuellr/tvaktuellr.stream_1/playlist.m3u8,网络源,https://i.imgur.com/Gg6d4Jb.png,4.281,待确认分组,h264,1920x1080,25.0,有音频,0.5625,模糊匹配（>90%）,100.0,0.5391,未排序
Telenovisa43,https://fox.hostlagarto.com:8081/telenonisa43/tracks-v1a1/mono.m3u8,网络源,https://i.imgur.com/iHvf3bR.png,1.594,待确认分组,h264,1280x720,30.0,有音频,0.5677,模糊匹配（>90%）,100.0,0.5677,未排序
Teleselva,https://7.innovatestream.pe:19360/tvnoticiassatipo/tvnoticiassatipo.m3u8,网络源,https://i.imgur.com/cu7hTn8.png,2.375,待确认分组,h264,1280x720,30.0,有音频,0.5677,模糊匹配（>90%）,100.0,0.526,未排序
Totally Turtles,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/62e95265c9fd030007268fb9/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=2c7c9e91-35fc-11ef-a031-2b5d494037a2&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=46f7cece-d4f5-4869-a9e4-bba83d8e7e96,网络源,https://i.imgur.com/1gIpagY.png,2.912,待确认分组,h264,426x240,30.0,有音频,0.5156,模糊匹配（>90%）,100.0,0.5495,未排序
Tv Max,https://5cf4a2c2512a2.streamlock.net/tvmax/tvmax/playlist.m3u8,网络源,https://i.imgur.com/2Pg0baJ.png,2.861,未分类,h264,1280x720,29.97002997002997,有音频,0.5625,模糊匹配（>90%）,100.0,0.513,未排序
Telenorte,http://astrasvip.com:1935/Telenorte/Telenorte/playlist.m3u8,网络源,https://i.imgur.com/rvxjAO6.png,0.757,待确认分组,h264,854x480,29.97002997002997,有音频,0.5104,模糊匹配（>90%）,100.0,0.474,未排序
