频道名,地址,跳过原因
[BD]台视 *28,https://t.freetv.fun/live/tai-shi-28.ts,重复URL
[BD]台视 *a,https://t.freetv.fun/live/tai-shi-a.m3u8,重复URL
[VGA]台视新闻,https://t.freetv.fun/live/tai-shi-xin-wen-6.m3u8,重复URL
[BD]台视新闻台,https://t.freetv.fun/live/tai-shi-xin-wen-tai-2.m3u8,重复URL
[VGA]台视新闻台,https://t.freetv.fun/live/tai-shi-xin-wen-tai-1.m3u8,重复URL
[BD]台视新闻,https://t.freetv.fun/live/tai-shi-xin-wen-6.m3u8,重复URL
[VGA]台视新闻 fhd,https://t.freetv.fun/live/tai-shi-xin-wen-fhd.flv,重复URL
[BD]台视新闻,https://t.freetv.fun/live/tai-shi-xin-wen-1-2.m3u8,重复URL
[BD]台视新闻,https://t.freetv.fun/live/tai-shi-xin-wen-2.m3u8,重复URL
[BD]台视新闻,https://t.freetv.fun/live/tai-shi-xin-wen-3.m3u8,重复URL
[SD]台视新闻台,https://t.freetv.fun/live/tai-shi-xin-wen-tai-2.m3u8,重复URL
[BD]台视新闻,https://t.freetv.fun/live/tai-shi-xin-wen-6.php,重复URL
[BD]台视新闻,https://t.freetv.fun/live/tai-shi-xin-wen-6.m3u8,重复URL
[BD]台视新闻,https://t.freetv.fun/live/tai-shi-xin-wen-1-2.m3u8,重复URL
[BD]台视新闻 *a,https://t.freetv.fun/live/tai-shi-xin-wen-a.m3u8,重复URL
[VGA]台视新聞,https://t.freetv.fun/live/tai-shi-xin-wen-1-4.m3u8,重复URL
[VGA]唯心電視,https://t.freetv.fun/live/wei-xin-dian-shi-2.m3u8,重复URL
[VGA]cn: 唯心電視,https://t.freetv.fun/live/cn-wei-xin-dian-shi.m3u8,重复URL
[HD]唯心电视台,https://t.freetv.fun/live/wei-xin-dian-shi-tai.m3u8,重复URL
[VGA]唯心電视,https://t.freetv.fun/live/wei-xin-dian-shi-1.m3u8,重复URL
[VGA]唯心電視,https://t.freetv.fun/live/wei-xin-dian-shi-2.m3u8,重复URL
[VGA]唯心電視,https://t.freetv.fun/live/wei-xin-dian-shi-1-1.m3u8,重复URL
[VGA]唯心电视,https://t.freetv.fun/live/wei-xin-dian-shi-3.m3u8,重复URL
[VGA]唯心电视,https://t.freetv.fun/live/wei-xin-dian-shi-1-2.m3u8,重复URL
[VGA]ahuei-TaiwanPLUS,https://t.freetv.fun/live/ahuei-taiwanplus.m3u8,重复URL
[VGA]國家地理頻道,https://t.freetv.fun/live/guo-jia-di-li-pin-dao.m3u8,重复URL
[VGA]國家地理,https://t.freetv.fun/live/guo-jia-di-li.php,重复URL
[BD]國會頻道1,https://t.freetv.fun/live/guo-hui-pin-dao-1.m3u8,重复URL
[SD]國會 1,https://t.freetv.fun/live/guo-hui-1-1.m3u8,重复URL
[VGA]國會 1,https://t.freetv.fun/live/guo-hui-1-14.m3u8,重复URL
[VGA]國會 1,https://t.freetv.fun/live/guo-hui-1-15.m3u8,重复URL
[VGA]國會 1,https://t.freetv.fun/live/guo-hui-1-16.m3u8,重复URL
[VGA]國會 1,https://t.freetv.fun/live/guo-hui-1-17.m3u8,重复URL
[VGA]國會 1,https://t.freetv.fun/live/guo-hui-1-18.m3u8,重复URL
[VGA]國會 1,https://t.freetv.fun/live/guo-hui-1-19.m3u8,重复URL
[VGA]國會 1,https://t.freetv.fun/live/guo-hui-1-20.m3u8,重复URL
[VGA]國會 1,https://t.freetv.fun/live/guo-hui-1-21.m3u8,重复URL
[VGA]國會 1,https://t.freetv.fun/live/guo-hui-1-22.m3u8,重复URL
[VGA]國會 1,https://t.freetv.fun/live/guo-hui-1-23.m3u8,重复URL
[VGA]國會 1,https://t.freetv.fun/live/guo-hui-1-24.m3u8,重复URL
[VGA]國會 1,https://t.freetv.fun/live/guo-hui-1-25.m3u8,重复URL
[VGA]国会  1,https://t.freetv.fun/live/guo-hui-1.ts,重复URL
[VGA]国会  1,https://t.freetv.fun/live/guo-hui-1-1-1.ts,重复URL
[VGA]国会频道2,https://t.freetv.fun/live/guo-hui-pin-dao-2.m3u8,重复URL
[SD]國會 2,https://t.freetv.fun/live/guo-hui-2-1.m3u8,重复URL
[VGA]國會 2,https://t.freetv.fun/live/guo-hui-2-13.m3u8,重复URL
[VGA]國會 2,https://t.freetv.fun/live/guo-hui-2-14.m3u8,重复URL
[VGA]國會 2,https://t.freetv.fun/live/guo-hui-2-15.m3u8,重复URL
[VGA]國會 2,https://t.freetv.fun/live/guo-hui-2-16.m3u8,重复URL
[VGA]國會 2,https://t.freetv.fun/live/guo-hui-2-17.m3u8,重复URL
[VGA]國會 2,https://t.freetv.fun/live/guo-hui-2-18.m3u8,重复URL
[VGA]國會 2,https://t.freetv.fun/live/guo-hui-2-19.m3u8,重复URL
[VGA]國會 2,https://t.freetv.fun/live/guo-hui-2-20.m3u8,重复URL
[VGA]國會 2,https://t.freetv.fun/live/guo-hui-2-21.m3u8,重复URL
[VGA]國會 2,https://t.freetv.fun/live/guo-hui-2-22.m3u8,重复URL
[VGA]國會 2,https://t.freetv.fun/live/guo-hui-2-23.m3u8,重复URL
[VGA]国会  2,https://t.freetv.fun/live/guo-hui-2.ts,重复URL
[VGA]国会  2,https://t.freetv.fun/live/guo-hui-2-1-1.ts,重复URL
[VGA]国兴卫视h265,https://t.freetv.fun/live/guo-xing-wei-shi-h265.ts,重复URL
[VGA]国兴卫视h265,https://t.freetv.fun/live/guo-xing-wei-shi-h265-1.ts,重复URL
[VGA]國興衛視,https://t.freetv.fun/live/guo-xing-wei-shi.php,重复URL
[VGA]壹新闻 hd,https://t.freetv.fun/live/yi-xin-wen-hd.flv,重复URL
[VGA]壹新闻,https://t.freetv.fun/live/yi-xin-wen-1.php,重复URL
[VGA]壹电视新闻台,https://t.freetv.fun/live/yi-dian-shi-xin-wen-tai-1.php,重复URL
[VGA]壹新闻,https://t.freetv.fun/live/yi-xin-wen-1.ts,重复URL
[VGA]壹新闻,https://t.freetv.fun/live/yi-xin-wen-1-1.ts,重复URL
[VGA]壹新闻台h265,https://t.freetv.fun/live/yi-xin-wen-tai-h265.ts,重复URL
[VGA]壹新闻台h265,https://t.freetv.fun/live/yi-xin-wen-tai-h265-1.ts,重复URL
[VGA]壹电视综合台,https://t.freetv.fun/live/yi-dian-shi-zong-he-tai.m3u8,重复URL
[VGA]壹电视综合,https://t.freetv.fun/live/yi-dian-shi-zong-he.m3u8,重复URL
[HD]综合,rtmp://cstvplay.21cs.cn/cstv1/cstv1,无效URL（非 http/https/rtsp 开头）
[VGA]壹电影,https://t.freetv.fun/live/yi-dian-ying-1.ts,重复URL
[VGA]壹电视电影,https://t.freetv.fun/live/yi-dian-shi-dian-ying.m3u8,重复URL
[HD]大爱,https://t.freetv.fun/live/da-ai.m3u8,重复URL
[VGA]大爱壹,https://t.freetv.fun/live/da-ai-yi.m3u8,重复URL
[VGA]大爱贰,https://t.freetv.fun/live/da-ai-er-1.m3u8,重复URL
[HD]大爱2台,https://t.freetv.fun/live/da-ai-2tai-1.m3u8,重复URL
[HD]大爱2,https://t.freetv.fun/live/da-ai-2.m3u8,重复URL
[HD]大爱2,https://t.freetv.fun/live/da-ai-2-1.m3u8,重复URL
[BD]大爱2台,https://t.freetv.fun/live/da-ai-2tai-1.m3u8,重复URL
[VGA]大愛一,https://t.freetv.fun/live/da-ai-yi-1.m3u8,重复URL
[VGA]大爱二,https://t.freetv.fun/live/da-ai-er.php,重复URL
[VGA]大愛二,https://t.freetv.fun/live/da-ai-er-6.m3u8,重复URL
[VGA]大愛二,https://t.freetv.fun/live/da-ai-er-7.m3u8,重复URL
[VGA]大愛二,https://t.freetv.fun/live/da-ai-er-8.m3u8,重复URL
[VGA]大爱二台,https://t.freetv.fun/live/da-ai-er-tai.ts,重复URL
[VGA]大爱二台,https://t.freetv.fun/live/da-ai-er-tai-1.ts,重复URL
[BD]大爱电视,https://t.freetv.fun/live/da-ai-dian-shi.m3u8,重复URL
[BD]大愛電視,https://t.freetv.fun/live/da-ai-dian-shi-8.m3u8,重复URL
[VGA]大愛電視,https://t.freetv.fun/live/da-ai-dian-shi-9.m3u8,重复URL
[VGA]大愛電視,https://t.freetv.fun/live/da-ai-dian-shi-10.m3u8,重复URL
[VGA]大爱电视,https://t.freetv.fun/live/da-ai-dian-shi-1.ts,重复URL
[VGA]大立電視,https://t.freetv.fun/live/da-li-dian-shi.m3u8,重复URL
[VGA]大立电视台,https://t.freetv.fun/live/da-li-dian-shi-tai.m3u8,重复URL
[VGA]天良电视台,https://t.freetv.fun/live/tian-liang-dian-shi-tai.m3u8,重复URL
[VGA]好莱坞电影,https://t.freetv.fun/live/hao-lai-wu-dian-ying-1.m3u8,重复URL
[VGA]好莱坞电影 fhd,https://t.freetv.fun/live/hao-lai-wu-dian-ying-fhd.flv,重复URL
[VGA]好莱坞电影,https://t.freetv.fun/live/hao-lai-wu-dian-ying-1.php,重复URL
[VGA]好莱坞电影台,https://t.freetv.fun/live/hao-lai-wu-dian-ying-tai-1.m3u8,重复URL
[VGA]好莱坞电影台,https://t.freetv.fun/live/hao-lai-wu-dian-ying-tai-1.ts,重复URL
[VGA]好莱坞电影h265,https://t.freetv.fun/live/hao-lai-wu-dian-ying-h265.ts,重复URL
[VGA]好莱坞电影台,https://t.freetv.fun/live/hao-lai-wu-dian-ying-tai-1-1.ts,重复URL
[VGA]好莱坞电影h265,https://t.freetv.fun/live/hao-lai-wu-dian-ying-h265-1.ts,重复URL
[VGA]好莱坞電影,https://t.freetv.fun/live/hao-lai-wu-dian-ying-2.m3u8,重复URL
[VGA]好消息,https://t.freetv.fun/live/hao-xiao-xi.m3u8,重复URL
[SD]好消息,https://t.freetv.fun/live/hao-xiao-xi-1-1.m3u8,重复URL
[BD]好消息,https://t.freetv.fun/live/hao-xiao-xi-16.m3u8,重复URL
[VGA]好消息,https://t.freetv.fun/live/hao-xiao-xi-18.m3u8,重复URL
[VGA]好消息,https://t.freetv.fun/live/hao-xiao-xi-19.m3u8,重复URL
[VGA]好消息,https://t.freetv.fun/live/hao-xiao-xi-20.m3u8,重复URL
[VGA]好消息,https://t.freetv.fun/live/hao-xiao-xi-21.m3u8,重复URL
[VGA]好消息,https://t.freetv.fun/live/hao-xiao-xi-22.m3u8,重复URL
[VGA]好消息,https://t.freetv.fun/live/hao-xiao-xi-23.m3u8,重复URL
[VGA]好消息,https://t.freetv.fun/live/hao-xiao-xi-24.m3u8,重复URL
[VGA]好消息,https://t.freetv.fun/live/hao-xiao-xi-25.m3u8,重复URL
[VGA]好消息,https://t.freetv.fun/live/hao-xiao-xi-26.m3u8,重复URL
[VGA]好消息,https://t.freetv.fun/live/hao-xiao-xi-27.m3u8,重复URL
[VGA]好消息贰,https://t.freetv.fun/live/hao-xiao-xi-er.m3u8,重复URL
[BD]好消息2,https://t.freetv.fun/live/hao-xiao-xi-2.m3u8,重复URL
[BD]好消息2,https://t.freetv.fun/live/hao-xiao-xi-2-1.m3u8,重复URL
[BD]好消息2,https://t.freetv.fun/live/hao-xiao-xi-2-26.php,重复URL
[BD]好消息2,https://t.freetv.fun/live/hao-xiao-xi-2-11.m3u8,重复URL
[VGA]好消息2,https://t.freetv.fun/live/hao-xiao-xi-2-15.m3u8,重复URL
[VGA]好消息2,https://t.freetv.fun/live/hao-xiao-xi-2-16.m3u8,重复URL
[VGA]好消息2,https://t.freetv.fun/live/hao-xiao-xi-2-17.m3u8,重复URL
[VGA]好消息2,https://t.freetv.fun/live/hao-xiao-xi-2-18.m3u8,重复URL
[VGA]好消息2,https://t.freetv.fun/live/hao-xiao-xi-2-19.m3u8,重复URL
[VGA]好消息2,https://t.freetv.fun/live/hao-xiao-xi-2-20.m3u8,重复URL
[VGA]好消息2,https://t.freetv.fun/live/hao-xiao-xi-2-21.m3u8,重复URL
[VGA]好消息2,https://t.freetv.fun/live/hao-xiao-xi-2-22.m3u8,重复URL
[VGA]好消息2,https://t.freetv.fun/live/hao-xiao-xi-2-23.m3u8,重复URL
[VGA]好消息2,https://t.freetv.fun/live/hao-xiao-xi-2-24.m3u8,重复URL
[VGA]好消息2,https://t.freetv.fun/live/hao-xiao-xi-2-25.m3u8,重复URL
[VGA]好消息2台,https://t.freetv.fun/live/hao-xiao-xi-2tai.ts,重复URL
[VGA]好消息2台,https://t.freetv.fun/live/hao-xiao-xi-2tai-1.ts,重复URL
[HD]好消息1,https://t.freetv.fun/live/hao-xiao-xi-1.m3u8,重复URL
[VGA]客家电视,https://t.freetv.fun/live/ke-jia-dian-shi.php,重复URL
[VGA]客家電視,https://t.freetv.fun/live/ke-jia-dian-shi-6.m3u8,重复URL
[VGA]客家電視,https://t.freetv.fun/live/ke-jia-dian-shi-7.m3u8,重复URL
[VGA]客家電視,https://t.freetv.fun/live/ke-jia-dian-shi-8.m3u8,重复URL
[VGA]客家电视台,https://t.freetv.fun/live/ke-jia-dian-shi-tai.ts,重复URL
[VGA]客家电视台,https://t.freetv.fun/live/ke-jia-dian-shi-tai-1.ts,重复URL
[BD]客家電視,https://t.freetv.fun/live/ke-jia-dian-shi-9.php,重复URL
[VGA]寰宇新闻,https://t.freetv.fun/live/huan-yu-xin-wen-5.m3u8,重复URL
[VGA]寰宇新闻,https://t.freetv.fun/live/huan-yu-xin-wen-1.m3u8,重复URL
[VGA]寰宇新闻,https://t.freetv.fun/live/huan-yu-xin-wen-5.m3u8,重复URL
[BD]寰宇新闻,https://t.freetv.fun/live/huan-yu-xin-wen-5.php,重复URL
[BD]寰宇新聞,https://t.freetv.fun/live/huan-yu-xin-wen-4.m3u8,重复URL
[SD]寰宇新聞,https://t.freetv.fun/live/huan-yu-xin-wen-1-1.m3u8,重复URL
[VGA]寰宇新聞,https://t.freetv.fun/live/huan-yu-xin-wen-17.m3u8,重复URL
[VGA]寰宇新聞,https://t.freetv.fun/live/huan-yu-xin-wen-18.m3u8,重复URL
[VGA]寰宇新聞,https://t.freetv.fun/live/huan-yu-xin-wen-19.m3u8,重复URL
[VGA]寰宇新聞,https://t.freetv.fun/live/huan-yu-xin-wen-20.m3u8,重复URL
[VGA]寰宇新聞,https://t.freetv.fun/live/huan-yu-xin-wen-21.m3u8,重复URL
[VGA]寰宇新聞,https://t.freetv.fun/live/huan-yu-xin-wen-22.m3u8,重复URL
[VGA]寰宇新聞,https://t.freetv.fun/live/huan-yu-xin-wen-23.m3u8,重复URL
[VGA]寰宇新聞,https://t.freetv.fun/live/huan-yu-xin-wen-24.m3u8,重复URL
[VGA]寰宇新聞,https://t.freetv.fun/live/huan-yu-xin-wen-25.m3u8,重复URL
[VGA]寰宇新聞,https://t.freetv.fun/live/huan-yu-xin-wen-26.m3u8,重复URL
[BD]寰宇新聞,https://t.freetv.fun/live/huan-yu-xin-wen-27.php,重复URL
[VGA]寰宇新闻,https://t.freetv.fun/live/huan-yu-xin-wen-5.m3u8,重复URL
[VGA]寰宇新闻台,https://t.freetv.fun/live/huan-yu-xin-wen-tai.ts,重复URL
[VGA]寰宇新闻台,https://t.freetv.fun/live/huan-yu-xin-wen-tai-1.ts,重复URL
[VGA]寰宇新闻台湾台 hd,https://t.freetv.fun/live/huan-yu-xin-wen-tai-wan-tai-hd.flv,重复URL
[BD]寰宇新聞台灣,https://t.freetv.fun/live/huan-yu-xin-wen-tai-wan.m3u8,重复URL
[VGA]寰宇新聞台灣,https://t.freetv.fun/live/huan-yu-xin-wen-tai-wan-13.m3u8,重复URL
[VGA]寰宇新聞台灣,https://t.freetv.fun/live/huan-yu-xin-wen-tai-wan-14.m3u8,重复URL
[VGA]寰宇新聞台灣,https://t.freetv.fun/live/huan-yu-xin-wen-tai-wan-15.m3u8,重复URL
[VGA]寰宇新聞台灣,https://t.freetv.fun/live/huan-yu-xin-wen-tai-wan-16.m3u8,重复URL
[VGA]寰宇新聞台灣,https://t.freetv.fun/live/huan-yu-xin-wen-tai-wan-17.m3u8,重复URL
[VGA]寰宇新聞台灣,https://t.freetv.fun/live/huan-yu-xin-wen-tai-wan-18.m3u8,重复URL
[VGA]寰宇新聞台灣,https://t.freetv.fun/live/huan-yu-xin-wen-tai-wan-19.m3u8,重复URL
[VGA]寰宇新聞台灣,https://t.freetv.fun/live/huan-yu-xin-wen-tai-wan-20.m3u8,重复URL
[VGA]寰宇新聞台灣,https://t.freetv.fun/live/huan-yu-xin-wen-tai-wan-21.m3u8,重复URL
[VGA]寰宇新聞台灣,https://t.freetv.fun/live/huan-yu-xin-wen-tai-wan-22.m3u8,重复URL
[VGA]寰宇新聞台灣,https://t.freetv.fun/live/huan-yu-xin-wen-tai-wan-23.m3u8,重复URL
[VGA]寰宇新闻台湾台,https://t.freetv.fun/live/huan-yu-xin-wen-tai-wan-tai.ts,重复URL
[VGA]寰宇新闻台湾台,https://t.freetv.fun/live/huan-yu-xin-wen-tai-wan-tai-1.ts,重复URL
[VGA]寰宇综合台,https://t.freetv.fun/live/huan-yu-zong-he-tai.m3u8,重复URL
[SD]寰宇財經,https://t.freetv.fun/live/huan-yu-cai-jing-1.m3u8,重复URL
[VGA]寰宇財經,https://t.freetv.fun/live/huan-yu-cai-jing-8.m3u8,重复URL
[VGA]寰宇財經,https://t.freetv.fun/live/huan-yu-cai-jing-9.m3u8,重复URL
[VGA]寰宇財經,https://t.freetv.fun/live/huan-yu-cai-jing-10.m3u8,重复URL
[VGA]寰宇財經,https://t.freetv.fun/live/huan-yu-cai-jing-11.m3u8,重复URL
[VGA]寰宇財經,https://t.freetv.fun/live/huan-yu-cai-jing-12.m3u8,重复URL
[VGA]寰宇財經,https://t.freetv.fun/live/huan-yu-cai-jing-13.m3u8,重复URL
[VGA]寰宇財經,https://t.freetv.fun/live/huan-yu-cai-jing-14.m3u8,重复URL
[VGA]寰宇財經,https://t.freetv.fun/live/huan-yu-cai-jing-15.m3u8,重复URL
[VGA]寰宇财经台,https://t.freetv.fun/live/huan-yu-cai-jing-tai.ts,重复URL
[VGA]寰宇财经台,https://t.freetv.fun/live/huan-yu-cai-jing-tai-1.ts,重复URL
[VGA]尼克儿童,https://t.freetv.fun/live/ni-ke-er-tong.php,重复URL
[HD]much (720p),https://t.freetv.fun/live/much-720p.m3u8,重复URL
[VGA]年代much台,https://t.freetv.fun/live/nian-dai-muchtai.ts,重复URL
[VGA]年代much台h265,https://t.freetv.fun/live/nian-dai-muchtai-h265.ts,重复URL
[VGA]年代much台,https://t.freetv.fun/live/nian-dai-muchtai-1.ts,重复URL
[VGA]年代much台h265,https://t.freetv.fun/live/nian-dai-muchtai-h265-1.ts,重复URL
[VGA]年代新闻台,https://t.freetv.fun/live/nian-dai-xin-wen-tai-1-1.m3u8,重复URL
[SD]年代新闻,https://t.freetv.fun/live/nian-dai-xin-wen.m3u8,重复URL
[VGA]年代新闻台,https://t.freetv.fun/live/nian-dai-xin-wen-tai.ts,重复URL
[VGA]年代新闻台h265,https://t.freetv.fun/live/nian-dai-xin-wen-tai-h265.ts,重复URL
[VGA]年代新闻台,https://t.freetv.fun/live/nian-dai-xin-wen-tai-1-1.ts,重复URL
[VGA]年代新闻台h265,https://t.freetv.fun/live/nian-dai-xin-wen-tai-h265-1.ts,重复URL
[VGA]年代新聞 *ee,https://t.freetv.fun/live/nian-dai-xin-wen-ee.php,重复URL
[VGA]影迷數位紀實,https://t.freetv.fun/live/ying-mi-shu-wei-ji-shi-8.m3u8,重复URL
[VGA]影迷數位紀實,https://t.freetv.fun/live/ying-mi-shu-wei-ji-shi-9.m3u8,重复URL
[VGA]影迷數位紀實,https://t.freetv.fun/live/ying-mi-shu-wei-ji-shi-10.m3u8,重复URL
[VGA]影迷數位紀實,https://t.freetv.fun/live/ying-mi-shu-wei-ji-shi-11.m3u8,重复URL
[VGA]影迷數位紀實,https://t.freetv.fun/live/ying-mi-shu-wei-ji-shi-12.m3u8,重复URL
[VGA]影迷數位紀實,https://t.freetv.fun/live/ying-mi-shu-wei-ji-shi-13.m3u8,重复URL
[VGA]影迷數位紀實,https://t.freetv.fun/live/ying-mi-shu-wei-ji-shi-14.m3u8,重复URL
[VGA]影迷數位紀實,https://t.freetv.fun/live/ying-mi-shu-wei-ji-shi-15.m3u8,重复URL
[VGA]影迷數位紀實,https://t.freetv.fun/live/ying-mi-shu-wei-ji-shi-16.m3u8,重复URL
[VGA]影迷数位纪实台,https://t.freetv.fun/live/ying-mi-shu-wei-ji-shi-tai.ts,重复URL
[VGA]影迷数位纪实台,https://t.freetv.fun/live/ying-mi-shu-wei-ji-shi-tai-1.ts,重复URL
[VGA]影迷數位電影,https://t.freetv.fun/live/ying-mi-shu-wei-dian-ying-8.m3u8,重复URL
[VGA]影迷數位電影,https://t.freetv.fun/live/ying-mi-shu-wei-dian-ying-9.m3u8,重复URL
[VGA]影迷數位電影,https://t.freetv.fun/live/ying-mi-shu-wei-dian-ying-10.m3u8,重复URL
[VGA]影迷數位電影,https://t.freetv.fun/live/ying-mi-shu-wei-dian-ying-11.m3u8,重复URL
[VGA]影迷數位電影,https://t.freetv.fun/live/ying-mi-shu-wei-dian-ying-12.m3u8,重复URL
[VGA]影迷數位電影,https://t.freetv.fun/live/ying-mi-shu-wei-dian-ying-13.m3u8,重复URL
[VGA]影迷數位電影,https://t.freetv.fun/live/ying-mi-shu-wei-dian-ying-14.m3u8,重复URL
[VGA]影迷數位電影,https://t.freetv.fun/live/ying-mi-shu-wei-dian-ying-15.m3u8,重复URL
[VGA]影迷數位電影,https://t.freetv.fun/live/ying-mi-shu-wei-dian-ying-16.m3u8,重复URL
[VGA]影迷数字电影台,https://t.freetv.fun/live/ying-mi-shu-zi-dian-ying-tai.ts,重复URL
[VGA]影迷数字电影台,https://t.freetv.fun/live/ying-mi-shu-zi-dian-ying-tai-1.ts,重复URL
[VGA]影迷数位电影,https://t.freetv.fun/live/ying-mi-shu-wei-dian-ying.m3u8,重复URL
[VGA]影迷数位电影,https://t.freetv.fun/live/ying-mi-shu-wei-dian-ying-1.m3u8,重复URL
[BD]影迷數位電影,https://t.freetv.fun/live/ying-mi-shu-wei-dian-ying-17.php,重复URL
[VGA]爱尔达影剧 hd,https://t.freetv.fun/live/ai-er-da-ying-ju-hd.flv,重复URL
[VGA]爱尔达戏剧,https://t.freetv.fun/live/ai-er-da-xi-ju.php,重复URL
[VGA]爱综艺,https://t.freetv.fun/live/ai-zong-yi-1.smil,重复URL
[BD]爱尔达综合,https://t.freetv.fun/live/ai-er-da-zong-he.php,重复URL
[VGA]爱尔达综合,https://t.freetv.fun/live/ai-er-da-zong-he-1.ts,重复URL
[VGA]時尚運動x,https://t.freetv.fun/live/shi-shang-yun-dong-x-8.m3u8,重复URL
[VGA]時尚運動x,https://t.freetv.fun/live/shi-shang-yun-dong-x-9.m3u8,重复URL
[VGA]時尚運動x,https://t.freetv.fun/live/shi-shang-yun-dong-x-10.m3u8,重复URL
[VGA]時尚運動x,https://t.freetv.fun/live/shi-shang-yun-dong-x-11.m3u8,重复URL
[VGA]時尚運動x,https://t.freetv.fun/live/shi-shang-yun-dong-x-12.m3u8,重复URL
[VGA]時尚運動x,https://t.freetv.fun/live/shi-shang-yun-dong-x-13.m3u8,重复URL
[VGA]時尚運動x,https://t.freetv.fun/live/shi-shang-yun-dong-x-14.m3u8,重复URL
[VGA]時尚運動x,https://t.freetv.fun/live/shi-shang-yun-dong-x-15.m3u8,重复URL
[BD]時尚運動,https://t.freetv.fun/live/shi-shang-yun-dong.php,重复URL
[VGA]智林体育台,https://t.freetv.fun/live/zhi-lin-ti-yu-tai-1.m3u8,重复URL
[VGA]智林体育,https://t.freetv.fun/live/zhi-lin-ti-yu.m3u8,重复URL
[BD]智林體育,https://t.freetv.fun/live/zhi-lin-ti-yu-1.m3u8,重复URL
[VGA]智林體育,https://t.freetv.fun/live/zhi-lin-ti-yu-8.m3u8,重复URL
[VGA]智林體育,https://t.freetv.fun/live/zhi-lin-ti-yu-9.m3u8,重复URL
[VGA]智林體育,https://t.freetv.fun/live/zhi-lin-ti-yu-10.m3u8,重复URL
[VGA]智林體育,https://t.freetv.fun/live/zhi-lin-ti-yu-11.m3u8,重复URL
[VGA]智林體育,https://t.freetv.fun/live/zhi-lin-ti-yu-12.m3u8,重复URL
[VGA]智林體育,https://t.freetv.fun/live/zhi-lin-ti-yu-13.m3u8,重复URL
[VGA]智林體育,https://t.freetv.fun/live/zhi-lin-ti-yu-14.m3u8,重复URL
[VGA]智林體育,https://t.freetv.fun/live/zhi-lin-ti-yu-15.m3u8,重复URL
[VGA]智林体育台,https://t.freetv.fun/live/zhi-lin-ti-yu-tai-1.ts,重复URL
[VGA]智林体育台,https://t.freetv.fun/live/zhi-lin-ti-yu-tai-1-1.ts,重复URL
[BD]智林體育,https://t.freetv.fun/live/zhi-lin-ti-yu-16.php,重复URL
[VGA]东森美洲新闻台,https://t.freetv.fun/live/dong-sen-mei-zhou-xin-wen-tai-1.ts,重复URL
[VGA]东森美洲新闻台,https://t.freetv.fun/live/dong-sen-mei-zhou-xin-wen-tai-1-1.ts,重复URL
[VGA]东森亚洲卫视,https://t.freetv.fun/live/dong-sen-ya-zhou-wei-shi.m3u8,重复URL
[VGA]东森幼幼 fhd,https://t.freetv.fun/live/dong-sen-you-you-fhd.flv,重复URL
[VGA]东森幼幼,https://t.freetv.fun/live/dong-sen-you-you.php,重复URL
[VGA]东森幼幼h265,https://t.freetv.fun/live/dong-sen-you-you-h265.ts,重复URL
[VGA]东森幼幼h265,https://t.freetv.fun/live/dong-sen-you-you-h265-1.ts,重复URL
[VGA]东森幼幼台,https://t.freetv.fun/live/dong-sen-you-you-tai-1.m3u8,重复URL
[VGA]东森幼幼台,https://t.freetv.fun/live/dong-sen-you-you-tai-1.ts,重复URL
[VGA]东森幼幼台,https://t.freetv.fun/live/dong-sen-you-you-tai-1-1.ts,重复URL
[VGA]东森幼幼,https://t.freetv.fun/live/dong-sen-you-you-1.php,重复URL
[VGA]东森戏剧 fhd,https://t.freetv.fun/live/dong-sen-xi-ju-fhd.flv,重复URL
[VGA]东森戏剧,https://t.freetv.fun/live/dong-sen-xi-ju.php,重复URL
[VGA]东森戏剧,https://t.freetv.fun/live/dong-sen-xi-ju-2.m3u8,重复URL
[VGA]东森戏剧台,https://t.freetv.fun/live/dong-sen-xi-ju-tai.ts,重复URL
[VGA]东森戏剧台,https://t.freetv.fun/live/dong-sen-xi-ju-tai-1.ts,重复URL
[VGA]东森戏剧h265,https://t.freetv.fun/live/dong-sen-xi-ju-h265.ts,重复URL
[VGA]东森戏剧h265,https://t.freetv.fun/live/dong-sen-xi-ju-h265-1.ts,重复URL
[VGA]東森戲劇 *ee,https://t.freetv.fun/live/dong-sen-xi-ju-ee.php,重复URL
[VGA]東森新聞,https://t.freetv.fun/live/dong-sen-xin-wen-3.m3u8,重复URL
[VGA]东森新闻台,https://t.freetv.fun/live/dong-sen-xin-wen-tai-4.m3u8,重复URL
[VGA]东森新闻 fhd,https://t.freetv.fun/live/dong-sen-xin-wen-fhd.flv,重复URL
[VGA]东森新闻,https://t.freetv.fun/live/dong-sen-xin-wen-2.php,重复URL
[BD]东森新闻台,https://t.freetv.fun/live/dong-sen-xin-wen-tai-4.m3u8,重复URL
[VGA]东森新闻台,https://t.freetv.fun/live/dong-sen-xin-wen-tai-4.m3u8,重复URL
[BD]东森新闻,https://t.freetv.fun/live/dong-sen-xin-wen-2.ts,重复URL
[BD]东森新闻台,https://t.freetv.fun/live/dong-sen-xin-wen-tai-4.m3u8,重复URL
[VGA]东森新闻台,https://t.freetv.fun/live/dong-sen-xin-wen-tai-4.ts,重复URL
